"","Season_End_Year","Squad","Comp","Team_or_Opponent","Num_Players","Mins_Per_90","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","Url"
"592",2024,"Almería","La Liga","opponent",35,38,15460,19368,79.8,269733,101064,7325,8212,89.2,6187,7240,85.5,1518,2848,53.3,56,45.3,45.1,10.7,467,1293,355,102,1644,"https://fbref.com/en/squads/78ecf4bb/2023-2024/Almeria-Stats"
"593",2024,"Arsenal","Premier League","team",25,38,19094,22558,84.6,309533,102210,9719,10643,91.3,7809,8765,89.1,1178,2162,54.5,62,55.3,57.8,6.7,513,1546,548,68,2106,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"594",2024,"Arsenal","Premier League","opponent",25,38,12735,16241,78.4,217385,76188,6176,6946,88.9,5121,5958,86,1113,2437,45.7,20,19.9,18.7,0.1,226,889,163,33,938,"https://fbref.com/en/squads/18bb7c10/2023-2024/Arsenal-Stats"
"595",2024,"Aston Villa","Premier League","team",31,38,16133,19363,83.3,281128,95293,7110,7878,90.3,7381,8273,89.2,1330,2368,56.2,55,48.6,42.5,6.4,398,1160,363,67,1451,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"596",2024,"Aston Villa","Premier League","opponent",31,38,14216,17430,81.6,239443,85533,7055,7781,90.7,5620,6445,87.2,1190,2221,53.6,45,48.9,39.3,-3.9,360,1013,292,59,1255,"https://fbref.com/en/squads/8602292d/2023-2024/Aston-Villa-Stats"
"597",2024,"Atalanta","Serie A","team",29,38,16051,19961,80.4,281418,100413,7280,8321,87.5,6956,7989,87.1,1466,2642,55.5,57,43.9,38.8,13.1,437,1223,381,114,1754,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"598",2024,"Atalanta","Serie A","opponent",29,38,15204,19211,79.1,267543,98715,6861,7723,88.8,6430,7465,86.1,1508,2953,51.1,32,28.5,24.2,3.5,322,1021,221,63,1174,"https://fbref.com/en/squads/922493f3/2023-2024/Atalanta-Stats"
"599",2024,"Athletic Club","La Liga","team",27,38,14509,18724,77.5,256772,96209,6598,7600,86.8,6186,7288,84.9,1393,2832,49.2,41,37,40.3,4,355,1205,343,113,1610,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"600",2024,"Athletic Club","La Liga","opponent",27,38,14887,19081,78,268488,97964,6516,7486,87,6412,7514,85.3,1562,3003,52,27,32,29,-5,301,999,254,78,1298,"https://fbref.com/en/squads/2b390eca/2023-2024/Athletic-Club-Stats"
"601",2024,"Atlético Madrid","La Liga","team",27,38,17064,20709,82.4,282535,101502,8654,9535,90.8,6433,7422,86.7,1442,2542,56.7,48,47.4,44,0.6,359,1226,380,68,1597,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"602",2024,"Atlético Madrid","La Liga","opponent",27,38,16440,19995,82.2,290195,98965,7460,8271,90.2,7083,7986,88.7,1555,2770,56.1,33,29.7,32.7,3.3,342,1392,303,79,1544,"https://fbref.com/en/squads/db3b9613/2023-2024/Atletico-Madrid-Stats"
"603",2024,"Augsburg","Bundesliga","team",29,34,10545,14262,73.9,199672,80511,4147,4989,83.1,4851,5902,82.2,1272,2491,51.1,35,27.7,37.7,7.3,299,919,284,89,1137,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"604",2024,"Augsburg","Bundesliga","opponent",29,34,14958,18656,80.2,264692,98255,6839,7791,87.8,6224,7202,86.4,1555,2741,56.7,40,39,44.3,1,391,1058,332,83,1420,"https://fbref.com/en/squads/0cdc4311/2023-2024/Augsburg-Stats"
"605",2024,"Barcelona","La Liga","team",29,38,21506,24761,86.9,359810,114447,10598,11481,92.3,8724,9617,90.7,1717,2604,65.9,55,57.4,57.9,-2.4,457,1702,405,83,1925,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"606",2024,"Barcelona","La Liga","opponent",29,38,10455,13768,75.9,186415,77373,4978,5702,87.3,3966,4699,84.4,1202,2489,48.3,35,30.9,30,4.1,316,806,254,79,992,"https://fbref.com/en/squads/206d90db/2023-2024/Barcelona-Stats"
"607",2024,"Bayern Munich","Bundesliga","team",30,34,19987,22946,87.1,340799,109694,9254,10094,91.7,8928,9742,91.6,1476,2208,66.8,71,65.9,72.8,5.1,506,1563,458,86,1941,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"608",2024,"Bayern Munich","Bundesliga","opponent",30,34,11673,14634,79.8,202954,78046,5434,6109,89,4745,5506,86.2,1143,2123,53.8,35,22.3,28,12.7,262,815,216,51,1001,"https://fbref.com/en/squads/054efa67/2023-2024/Bayern-Munich-Stats"
"609",2024,"Betis","La Liga","team",35,38,15310,18979,80.7,256941,94528,7398,8260,89.6,5944,6913,86,1383,2561,54,31,32.7,33.8,-1.7,368,1037,327,53,1441,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"610",2024,"Betis","La Liga","opponent",35,38,15171,18933,80.1,260627,96763,7430,8311,89.4,6063,6998,86.6,1368,2619,52.2,23,32.6,32.7,-9.6,314,1142,277,88,1457,"https://fbref.com/en/squads/fc536746/2023-2024/Real-Betis-Stats"
"611",2024,"Bochum","Bundesliga","team",25,34,9786,14203,68.9,185281,85808,4234,5278,80.2,3854,5032,76.6,1393,2934,47.5,30,30.4,33,-0.4,371,902,265,85,1151,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"612",2024,"Bochum","Bundesliga","opponent",25,34,12224,16555,73.8,222302,91121,5394,6454,83.6,5143,6349,81,1393,2806,49.6,55,46.9,49.4,8.1,417,882,302,82,1264,"https://fbref.com/en/squads/b42c6323/2023-2024/Bochum-Stats"
"613",2024,"Bologna","Serie A","team",28,38,19125,22504,85,315900,100821,9408,10260,91.7,7744,8573,90.3,1415,2441,58,32,32.1,25.8,-0.1,356,1267,256,55,1453,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"614",2024,"Bologna","Serie A","opponent",28,38,12943,16289,79.5,229194,82032,5715,6531,87.5,5673,6536,86.8,1233,2313,53.3,18,22.1,22.5,-4.1,280,1030,235,79,1228,"https://fbref.com/en/squads/1d8099f8/2023-2024/Bologna-Stats"
"615",2024,"Bournemouth","Premier League","team",30,38,11899,15920,74.7,220978,83235,4976,5868,84.8,5270,6214,84.8,1393,2964,47,39,40.5,33.7,-1.5,414,1074,352,88,1314,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"616",2024,"Bournemouth","Premier League","opponent",30,38,15916,20032,79.5,269036,104065,7889,8921,88.4,6246,7331,85.2,1395,2722,51.2,44,39.9,42.3,4.1,402,1124,359,66,1500,"https://fbref.com/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"
"617",2024,"Brentford","Premier League","team",28,38,12551,16818,74.6,225971,88492,5616,6628,84.7,5236,6432,81.4,1382,2776,49.8,38,42.7,40,-4.7,332,965,333,106,1283,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"618",2024,"Brentford","Premier League","opponent",28,38,16393,20488,80,267829,93765,8497,9480,89.6,6112,7202,84.9,1287,2632,48.9,50,43.6,40.7,6.4,417,1447,425,89,1585,"https://fbref.com/en/squads/cd051869/2023-2024/Brentford-Stats"
"619",2024,"Brest","Ligue 1","team",25,34,14111,17733,79.6,274556,96326,5352,6275,85.3,6263,7237,86.5,2059,3359,61.3,33,34.4,35.8,-1.4,357,1155,269,105,1402,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"620",2024,"Brest","Ligue 1","opponent",25,34,11747,15176,77.4,210238,85258,4962,5928,83.7,5175,6171,83.9,1193,2207,54.1,24,27.2,28.3,-3.2,259,952,242,56,1329,"https://fbref.com/en/squads/fb08dbb3/2023-2024/Brest-Stats"
"621",2024,"Brighton","Premier League","team",30,38,21810,25029,87.1,341060,113686,11574,12473,92.8,8261,9125,90.5,1296,2164,59.9,36,41.6,43.7,-5.6,429,1484,384,81,1780,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"622",2024,"Brighton","Premier League","opponent",30,38,13433,16750,80.2,230225,82554,6362,7062,90.1,5618,6430,87.4,1136,2396,47.4,42,39.3,33,2.7,339,945,293,46,1175,"https://fbref.com/en/squads/d07537b9/2023-2024/Brighton-and-Hove-Albion-Stats"
"623",2024,"Burnley","Premier League","team",31,38,13937,17959,77.6,246047,83556,6311,7267,86.8,6017,7042,85.4,1324,2755,48.1,30,29.7,26.6,0.3,326,976,216,54,1181,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"624",2024,"Burnley","Premier League","opponent",31,38,16155,20216,79.9,276756,96023,7590,8614,88.1,6753,7790,86.7,1384,2735,50.6,54,52,43.6,2,474,1107,413,88,1501,"https://fbref.com/en/squads/943e8050/2023-2024/Burnley-Stats"
"625",2024,"Cagliari","Serie A","team",29,38,10731,14709,73,205047,81881,4427,5206,85,4662,5786,80.6,1441,2966,48.6,30,29.1,25,0.9,330,863,260,125,1109,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"626",2024,"Cagliari","Serie A","opponent",29,38,16632,20551,80.9,296186,104096,7382,8230,89.7,7131,8231,86.6,1712,3038,56.4,50,41.7,36,8.3,370,1298,331,106,1597,"https://fbref.com/en/squads/c4260e09/2023-2024/Cagliari-Stats"
"627",2024,"Celta Vigo","La Liga","team",31,38,13890,17776,78.1,235944,93057,6703,7631,87.8,5538,6545,84.6,1223,2495,49,35,38.2,39.1,-3.2,367,1129,293,71,1345,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"628",2024,"Celta Vigo","La Liga","opponent",31,38,16975,21005,80.8,295825,102419,7874,8770,89.8,7062,8158,86.6,1598,2993,53.4,32,35.9,37.3,-3.9,355,1256,297,95,1535,"https://fbref.com/en/squads/f25da7fb/2023-2024/Celta-Vigo-Stats"
"629",2024,"Chelsea","Premier League","team",32,38,20039,23364,85.8,328448,109853,10006,10877,92,8176,9060,90.2,1365,2328,58.6,51,51.4,43.1,-0.4,419,1351,352,51,1615,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"630",2024,"Chelsea","Premier League","opponent",32,38,13051,16487,79.2,226502,84193,6231,7079,88,5230,6113,85.6,1273,2394,53.2,43,42,35.8,1,415,996,319,87,1368,"https://fbref.com/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"
"631",2024,"Clermont Foot","Ligue 1","team",31,34,13390,16784,79.8,238625,85204,5792,6628,87.4,5654,6606,85.6,1435,2665,53.8,18,23.1,25.2,-5.1,282,989,208,57,1247,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"632",2024,"Clermont Foot","Ligue 1","opponent",31,34,14270,17611,81,258504,92073,5888,6872,85.7,6384,7285,87.6,1545,2589,59.7,38,44.2,45.3,-6.2,407,1229,359,102,1577,"https://fbref.com/en/squads/d9676424/2023-2024/Clermont-Foot-Stats"
"633",2024,"Crystal Palace","Premier League","team",26,38,12915,16754,77.1,225542,84922,6040,6920,87.3,5338,6287,84.9,1204,2608,46.2,43,38.7,31.5,4.3,353,995,273,60,1176,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"634",2024,"Crystal Palace","Premier League","opponent",26,38,19197,23229,82.6,324522,105926,9181,10206,90,8090,9172,88.2,1479,2729,54.2,46,40.3,37.3,5.7,345,1440,360,92,1713,"https://fbref.com/en/squads/47c64c55/2023-2024/Crystal-Palace-Stats"
"635",2024,"Cádiz","La Liga","team",34,38,10763,14990,71.8,202974,86219,4837,5694,84.9,4144,5163,80.3,1455,3198,45.5,17,25.2,26.3,-8.2,292,899,219,106,1017,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"636",2024,"Cádiz","La Liga","opponent",34,38,15783,19905,79.3,271822,103062,7651,8676,88.2,6204,7335,84.6,1515,2819,53.7,37,40.2,38.1,-3.2,375,1375,310,92,1679,"https://fbref.com/en/squads/ee7c297c/2023-2024/Cadiz-Stats"
"637",2024,"Darmstadt 98","Bundesliga","team",32,34,11807,15336,77,223927,86971,4830,5582,86.5,5247,6139,85.5,1494,2813,53.1,21,22.8,28.9,-1.8,302,873,226,65,1083,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"638",2024,"Darmstadt 98","Bundesliga","opponent",32,34,14988,18463,81.2,258021,96049,6889,7744,89,6439,7393,87.1,1280,2397,53.4,68,58.3,52.8,9.7,446,1144,333,85,1458,"https://fbref.com/en/squads/6a6967fc/2023-2024/Darmstadt-98-Stats"
"639",2024,"Dortmund","Bundesliga","team",32,34,17191,20445,84.1,300426,100507,7696,8552,90,7352,8202,89.6,1651,2584,63.9,49,45.6,48,3.4,389,1144,301,46,1452,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"640",2024,"Dortmund","Bundesliga","opponent",32,34,11645,14962,77.8,204512,80525,5261,6029,87.3,4918,5814,84.6,1155,2193,52.7,28,35,40.7,-7,336,943,276,74,1283,"https://fbref.com/en/squads/add600ae/2023-2024/Dortmund-Stats"
"641",2024,"Eint Frankfurt","Bundesliga","team",34,34,15017,18809,79.8,260025,91225,6582,7496,87.8,6907,7959,86.8,1204,2409,50,36,34.1,38.5,1.9,292,1007,276,60,1305,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"642",2024,"Eint Frankfurt","Bundesliga","opponent",34,34,13799,17532,78.7,247001,91541,6066,6954,87.2,5914,6961,85,1470,2591,56.7,34,33.5,39,0.5,295,1018,265,72,1283,"https://fbref.com/en/squads/f0ac8ee6/2023-2024/Eintracht-Frankfurt-Stats"
"643",2024,"Empoli","Serie A","team",34,38,11571,15348,75.4,210427,82600,4961,5759,86.1,5094,6059,84.1,1240,2680,46.3,19,25.8,24.1,-6.8,297,827,206,74,1056,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"644",2024,"Empoli","Serie A","opponent",34,38,15981,19821,80.6,289846,100899,6929,7832,88.5,7018,8054,87.1,1715,3018,56.8,37,38,37.2,-1,436,1206,341,103,1573,"https://fbref.com/en/squads/a3d88bd8/2023-2024/Empoli-Stats"
"645",2024,"Everton","Premier League","team",26,38,11349,15514,73.2,208537,88374,5198,6091,85.3,4386,5405,81.1,1469,3057,48.1,17,38.1,31.8,-21.1,339,958,284,77,1129,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"646",2024,"Everton","Premier League","opponent",26,38,18660,22807,81.8,317642,109149,8781,9822,89.4,7837,8928,87.8,1567,2941,53.3,30,37.3,34.3,-7.3,401,1288,355,87,1642,"https://fbref.com/en/squads/d3fd31cc/2023-2024/Everton-Stats"
"647",2024,"Fiorentina","Serie A","team",30,38,16180,19975,81,306932,103541,6368,7193,88.5,7511,8557,87.8,2004,3302,60.7,41,35.3,39,5.7,395,1327,374,103,1656,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"648",2024,"Fiorentina","Serie A","opponent",30,38,11354,14943,76,208608,82705,4825,5654,85.3,5023,5968,84.2,1261,2503,50.4,29,30.9,23.5,-1.9,284,671,217,74,989,"https://fbref.com/en/squads/421387cf/2023-2024/Fiorentina-Stats"
"649",2024,"Freiburg","Bundesliga","team",25,34,12337,16023,77,223388,83596,5228,6120,85.4,5515,6445,85.6,1296,2579,50.3,32,32.4,34.7,-0.4,296,936,246,81,1208,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"650",2024,"Freiburg","Bundesliga","opponent",25,34,15011,18560,80.9,260679,94538,6651,7565,87.9,6723,7698,87.3,1268,2365,53.6,45,38.1,46.1,6.9,394,1093,307,90,1334,"https://fbref.com/en/squads/a486e511/2023-2024/Freiburg-Stats"
"651",2024,"Frosinone","Serie A","team",34,38,13740,17545,78.3,226596,87424,6769,7660,88.4,5457,6523,83.7,1085,2330,46.6,29,30.2,24.8,-1.2,350,962,279,69,1326,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"652",2024,"Frosinone","Serie A","opponent",34,38,13984,17938,78,251918,91923,6075,6988,86.9,6027,7089,85,1500,2863,52.4,46,39.9,34.9,6.1,431,1033,320,101,1330,"https://fbref.com/en/squads/6a7ad59d/2023-2024/Frosinone-Stats"
"653",2024,"Fulham","Premier League","team",25,38,16311,20237,80.6,290238,100538,7028,7907,88.9,7277,8347,87.2,1586,2853,55.6,40,37.6,33.6,2.4,379,1117,355,94,1467,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"654",2024,"Fulham","Premier League","opponent",25,38,16233,19973,81.3,275297,96482,7779,8725,89.2,6745,7729,87.3,1315,2484,52.9,36,43.7,39.2,-7.7,389,1194,320,61,1533,"https://fbref.com/en/squads/fd962109/2023-2024/Fulham-Stats"
"655",2024,"Genoa","Serie A","team",34,38,12053,15765,76.5,219285,85245,5128,5934,86.4,5142,6121,84,1379,2710,50.9,27,22.8,24,4.2,300,865,223,75,1079,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"656",2024,"Genoa","Serie A","opponent",34,38,16363,20157,81.2,286090,94528,7408,8296,89.3,6928,7998,86.6,1599,2776,57.6,34,29.4,33.1,4.6,362,1216,312,95,1560,"https://fbref.com/en/squads/658bf2de/2023-2024/Genoa-Stats"
"657",2024,"Getafe","La Liga","team",33,38,10713,15193,70.5,207208,83225,4641,5528,84,4142,5344,77.5,1625,3436,47.3,27,27.9,27.4,-0.9,324,1037,220,103,1141,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"658",2024,"Getafe","La Liga","opponent",33,38,14502,18849,76.9,251452,97400,6843,7786,87.9,5798,6956,83.4,1413,2993,47.2,37,38,34.2,-1,341,1051,276,71,1325,"https://fbref.com/en/squads/7848bd64/2023-2024/Getafe-Stats"
"659",2024,"Girona","La Liga","team",25,38,18793,21914,85.8,318093,108506,8986,9734,92.3,7878,8692,90.6,1460,2446,59.7,64,54,52.4,10,377,1431,362,88,1685,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"660",2024,"Girona","La Liga","opponent",25,38,13335,16590,80.4,237377,89769,6162,6892,89.4,5439,6294,86.4,1405,2570,54.7,30,37.7,38,-7.7,374,1074,310,95,1277,"https://fbref.com/en/squads/9024a00a/2023-2024/Girona-Stats"
"661",2024,"Gladbach","Bundesliga","team",27,34,13544,16946,79.9,232267,84618,6222,7073,88,5785,6704,86.3,1162,2210,52.6,43,35.5,37.3,7.5,374,801,261,83,1227,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"662",2024,"Gladbach","Bundesliga","opponent",27,34,16078,19590,82.1,276051,95993,7427,8280,89.7,6901,7868,87.7,1359,2449,55.5,52,39.1,51.3,12.9,436,1306,381,96,1599,"https://fbref.com/en/squads/32f3ee20/2023-2024/Monchengladbach-Stats"
"663",2024,"Granada","La Liga","team",40,38,12127,15976,75.9,225286,88195,5270,6031,87.4,5127,6099,84.1,1458,2965,49.2,27,31.1,30.4,-4.1,283,834,263,94,1044,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"664",2024,"Granada","La Liga","opponent",40,38,15485,19420,79.7,273295,100227,7146,7984,89.5,6433,7443,86.4,1530,2949,51.9,54,43.8,39.8,10.2,355,1276,317,82,1490,"https://fbref.com/en/squads/a0435291/2023-2024/Granada-Stats"
"665",2024,"Heidenheim","Bundesliga","team",22,34,10264,14339,71.6,206040,85936,3699,4713,78.5,4741,5858,80.9,1578,2863,55.1,34,27.5,30,6.5,279,730,201,73,983,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"666",2024,"Heidenheim","Bundesliga","opponent",22,34,15688,19659,79.8,280276,106544,6871,7861,87.4,6867,7970,86.2,1592,2821,56.4,36,42.7,48,-6.7,391,1268,331,75,1587,"https://fbref.com/en/squads/18d9d2a7/2023-2024/Heidenheim-Stats"
"667",2024,"Hellas Verona","Serie A","team",36,38,10639,14710,72.3,211949,86317,4116,5023,81.9,4666,5727,81.5,1618,3113,52,29,27.2,22.8,1.8,335,958,216,92,1122,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"668",2024,"Hellas Verona","Serie A","opponent",36,38,14365,18516,77.6,263077,97914,5937,6853,86.6,6595,7780,84.8,1524,2963,51.4,34,34.9,28.8,-0.9,369,992,258,64,1348,"https://fbref.com/en/squads/0e72edf2/2023-2024/Hellas-Verona-Stats"
"669",2024,"Hoffenheim","Bundesliga","team",30,34,13457,17038,79,240505,94518,5931,6757,87.8,5840,6864,85.1,1372,2563,53.5,47,39.9,42.6,7.1,346,1069,292,76,1359,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"670",2024,"Hoffenheim","Bundesliga","opponent",30,34,13823,17443,79.2,244953,92176,6292,7184,87.6,5762,6774,85.1,1444,2584,55.9,51,44.7,50.5,6.3,442,1183,337,89,1514,"https://fbref.com/en/squads/033ea6b8/2023-2024/Hoffenheim-Stats"
"671",2024,"Inter","Serie A","team",27,38,19136,22447,85.2,332897,109819,8631,9446,91.4,8159,9056,90.1,1839,2800,65.7,60,55.6,50.7,4.4,440,1288,437,116,1620,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"672",2024,"Inter","Serie A","opponent",27,38,13716,16837,81.5,248335,84176,6054,6779,89.3,5789,6596,87.8,1558,2625,59.4,17,21.7,21.6,-4.7,313,1027,257,79,1199,"https://fbref.com/en/squads/d609edc0/2023-2024/Internazionale-Stats"
"673",2024,"Juventus","Serie A","team",31,38,14757,18079,81.6,274823,94184,5963,6728,88.6,6820,7755,87.9,1727,2762,62.5,37,39.6,37,-2.6,417,1191,296,105,1473,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"674",2024,"Juventus","Serie A","opponent",31,38,16182,19506,83,289690,91816,7026,7799,90.1,7070,7976,88.6,1691,2834,59.7,19,21.3,24.9,-2.3,336,1340,242,90,1373,"https://fbref.com/en/squads/e0652b02/2023-2024/Juventus-Stats"
"675",2024,"Köln","Bundesliga","team",26,34,11704,15411,75.9,209861,79468,4930,5779,85.3,5377,6369,84.4,1146,2378,48.2,17,27.2,30.9,-10.2,319,821,217,85,1086,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"676",2024,"Köln","Bundesliga","opponent",26,34,14756,18354,80.4,265054,97866,6253,7137,87.6,6674,7685,86.8,1483,2552,58.1,39,44.8,47.2,-5.8,366,1081,311,78,1442,"https://fbref.com/en/squads/bc357bf7/2023-2024/Koln-Stats"
"677",2024,"Las Palmas","La Liga","team",29,38,19105,22882,83.5,298427,110392,10201,11174,91.3,7170,8097,88.6,1145,2312,49.5,23,23.3,28.2,-0.3,295,1295,271,54,1596,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"678",2024,"Las Palmas","La Liga","opponent",29,38,11893,15778,75.4,213442,85461,5555,6417,86.6,4659,5572,83.6,1355,2736,49.5,33,41.8,36,-8.8,327,1019,240,80,1207,"https://fbref.com/en/squads/0049d422/2023-2024/Las-Palmas-Stats"
"679",2024,"Lazio","Serie A","team",22,38,17462,21071,82.9,293219,101247,8440,9314,90.6,6970,7966,87.5,1557,2657,58.6,30,32.9,31.6,-2.9,331,1270,316,62,1528,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"680",2024,"Lazio","Serie A","opponent",22,38,15117,18552,81.5,275979,93061,6158,6936,88.8,7030,7918,88.8,1557,2760,56.4,27,30.2,26.3,-3.2,365,913,253,86,1169,"https://fbref.com/en/squads/7213da33/2023-2024/Lazio-Stats"
"681",2024,"Le Havre","Ligue 1","team",27,34,11739,15121,77.6,206687,77964,5123,6042,84.8,5019,5901,85.1,1150,2291,50.2,23,25.3,24.5,-2.3,290,945,209,57,1199,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"682",2024,"Le Havre","Ligue 1","opponent",27,34,15710,19043,82.5,281979,92880,6432,7367,87.3,7281,8237,88.4,1523,2525,60.3,33,35.6,37,-2.6,345,1168,285,75,1527,"https://fbref.com/en/squads/5c2737db/2023-2024/Le-Havre-Stats"
"683",2024,"Lecce","Serie A","team",26,38,11742,15397,76.3,220284,81904,4700,5530,85,5225,6158,84.8,1487,2846,52.2,23,30.6,23.1,-7.6,378,895,211,87,1183,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"684",2024,"Lecce","Serie A","opponent",26,38,15354,19242,79.8,268963,99016,6865,7758,88.5,6677,7766,86,1401,2658,52.7,39,39.6,37.9,-0.6,382,1133,311,82,1517,"https://fbref.com/en/squads/ffcbe334/2023-2024/Lecce-Stats"
"685",2024,"Lens","Ligue 1","team",27,34,14709,18083,81.3,249644,91474,6666,7617,87.5,6203,7157,86.7,1255,2217,56.6,29,37.2,41.6,-8.2,368,1312,349,95,1624,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"686",2024,"Lens","Ligue 1","opponent",27,34,12996,16265,79.9,230907,81416,5497,6319,87,5757,6642,86.7,1293,2444,52.9,24,30.6,28.8,-6.6,285,858,220,54,1146,"https://fbref.com/en/squads/fd4e0f7d/2023-2024/Lens-Stats"
"687",2024,"Leverkusen","Bundesliga","team",24,34,21192,24301,87.2,322890,106373,12041,12986,92.7,7316,8125,90,1249,1977,63.2,71,55.2,66.8,15.8,490,1716,457,72,1997,"https://fbref.com/en/squads/c7a9f859/2023-2024/Bayer-Leverkusen-Stats"
